input	group	bin_idx_orig	bin_name	modeled_in_input	in_modeled_union	signal
raw	pos	47424	chr1:47424000-47425000	1	1	3
raw	pos	47432	chr1:47432000-47433000	1	1	0
raw	pos	47436	chr1:47436000-47437000	1	1	1
raw	pos	47437	chr1:47437000-47438000	1	1	7
raw	pos	47438	chr1:47438000-47439000	1	1	2
raw	pos	47710	chr1:47710000-47711000	1	1	1
raw	pos	47726	chr1:47726000-47727000	1	1	2
raw	pos	47973	chr1:47973000-47974000	1	1	2
raw	pos	47997	chr1:47997000-47998000	1	1	4
raw	pos	48061	chr1:48061000-48062000	1	1	1
raw	pos	48093	chr1:48093000-48094000	1	1	0
raw	pos	48094	chr1:48094000-48095000	1	0	0
raw	pos	48109	chr1:48109000-48110000	1	0	0
raw	pos	48236	chr1:48236000-48237000	1	1	0
raw	pos	48237	chr1:48237000-48238000	1	0	0
raw	pos	48498	chr1:48498000-48499000	1	1	1
raw	pos	48530	chr1:48530000-48531000	1	1	0
raw	pos	48531	chr1:48531000-48532000	1	0	0
raw	pos	48697	chr1:48697000-48698000	1	0	0
raw	pos	50332	chr1:50332000-50333000	1	1	0
raw	pos	50333	chr1:50333000-50334000	1	1	1
raw	pos	50348	chr1:50348000-50349000	1	1	0
raw	pos	50873	chr1:50873000-50874000	1	1	0
raw	pos	51189	chr1:51189000-51190000	1	1	0
raw	pos	51192	chr1:51192000-51193000	1	1	0
raw	pos	51296	chr1:51296000-51297000	1	1	1
raw	pos	51297	chr1:51297000-51298000	1	1	1
raw	pos	51769	chr1:51769000-51770000	1	1	0
raw	pos	52002	chr1:52002000-52003000	1	1	0
raw	pos	52296	chr1:52296000-52297000	1	1	0
raw	pos	52686	chr1:52686000-52687000	1	1	1
raw	pos	53393	chr1:53393000-53394000	1	1	0
raw	pos	53444	chr1:53444000-53445000	1	1	0
raw	pos	53470	chr1:53470000-53471000	1	1	2
raw	pos	53485	chr1:53485000-53486000	1	1	2
raw	pos	53541	chr1:53541000-53542000	1	1	0
raw	pos	53542	chr1:53542000-53543000	1	1	0
raw	pos	53715	chr1:53715000-53716000	1	1	0
raw	pos	53754	chr1:53754000-53755000	1	1	0
raw	pos	53860	chr1:53860000-53861000	1	1	1
raw	pos	53861	chr1:53861000-53862000	1	1	2
raw	pos	54081	chr1:54081000-54082000	1	1	1
raw	pos	54181	chr1:54181000-54182000	1	1	4
raw	pos	54182	chr1:54182000-54183000	1	1	0
raw	pos	54489	chr1:54489000-54490000	1	1	2
raw	pos	54672	chr1:54672000-54673000	1	1	3
raw	pos	54791	chr1:54791000-54792000	1	1	1
raw	pos	54792	chr1:54792000-54793000	1	1	1
raw	pos	54810	chr1:54810000-54811000	1	1	2
raw	pos	55022	chr1:55022000-55023000	1	1	2
raw	pos	55277	chr1:55277000-55278000	1	0	0
raw	pos	55375	chr1:55375000-55376000	1	1	3
raw	pos	56584	chr1:56584000-56585000	1	1	0
raw	pos	56585	chr1:56585000-56586000	1	1	1
raw	pos	56803	chr1:56803000-56804000	1	1	1
raw	pos	56831	chr1:56831000-56832000	1	1	0
raw	pos	56832	chr1:56832000-56833000	1	1	0
raw	pos	57017	chr1:57017000-57018000	1	0	0
raw	pos	57424	chr1:57424000-57425000	1	1	2
raw	pos	58047	chr1:58047000-58048000	1	1	0
raw	pos	58163	chr1:58163000-58164000	1	1	2
raw	pos	58652	chr1:58652000-58653000	1	1	3
raw	pos	59699	chr1:59699000-59700000	1	1	3
raw	pos	59759	chr1:59759000-59760000	1	1	1
raw	pos	59947	chr1:59947000-59948000	1	1	0
raw	pos	59971	chr1:59971000-59972000	1	0	0
raw	pos	60281	chr1:60281000-60282000	1	0	0
raw	pos	60765	chr1:60765000-60766000	1	1	0
raw	pos	61042	chr1:61042000-61043000	1	1	3
raw	pos	61043	chr1:61043000-61044000	1	1	4
raw	pos	61050	chr1:61050000-61051000	1	1	3
raw	pos	61588	chr1:61588000-61589000	1	1	0
raw	pos	61589	chr1:61589000-61590000	1	1	2
raw	pos	62082	chr1:62082000-62083000	1	1	1
raw	pos	62131	chr1:62131000-62132000	1	1	2
raw	pos	62144	chr1:62144000-62145000	1	1	0
raw	pos	62175	chr1:62175000-62176000	1	1	3
raw	pos	62912	chr1:62912000-62913000	1	1	0
raw	pos	63316	chr1:63316000-63317000	1	1	0
raw	pos	63317	chr1:63317000-63318000	1	1	5
raw	pos	63327	chr1:63327000-63328000	1	1	2
raw	pos	64136	chr1:64136000-64137000	1	1	0
raw	pos	64137	chr1:64137000-64138000	1	1	1
raw	pos	64675	chr1:64675000-64676000	1	1	1
raw	pos	65075	chr1:65075000-65076000	1	1	2
raw	pos	66242	chr1:66242000-66243000	1	1	0
raw	pos	66243	chr1:66243000-66244000	1	0	0
raw	pos	66253	chr1:66253000-66254000	1	1	1
raw	pos	66503	chr1:66503000-66504000	1	1	0
raw	pos	66504	chr1:66504000-66505000	1	1	2
raw	pos	66725	chr1:66725000-66726000	1	1	2
raw	pos	66726	chr1:66726000-66727000	1	1	2
raw	pos	67149	chr1:67149000-67150000	1	1	2
raw	pos	67500	chr1:67500000-67501000	1	1	4
raw	pos	67535	chr1:67535000-67536000	1	1	3
raw	pos	68342	chr1:68342000-68343000	1	1	1
raw	pos	68343	chr1:68343000-68344000	1	1	2
raw	pos	70487	chr1:70487000-70488000	1	1	2
raw	pos	70488	chr1:70488000-70489000	1	0	0
raw	pos	70685	chr1:70685000-70686000	1	1	0
raw	pos	74689	chr1:74689000-74690000	1	1	1
raw	pos	74690	chr1:74690000-74691000	1	1	0
raw	pos	74767	chr1:74767000-74768000	1	1	1
raw	pos	74772	chr1:74772000-74773000	1	1	0
raw	pos	76154	chr1:76154000-76155000	1	1	1
raw	pos	76901	chr1:76901000-76902000	1	1	1
raw	pos	77417	chr1:77417000-77418000	1	1	0
raw	pos	77533	chr1:77533000-77534000	1	1	0
raw	pos	77683	chr1:77683000-77684000	1	1	8
raw	pos	77900	chr1:77900000-77901000	1	1	1
raw	pos	77979	chr1:77979000-77980000	1	1	8
raw	pos	78145	chr1:78145000-78146000	1	1	0
raw	pos	79497	chr1:79497000-79498000	1	1	1
raw	pos	80656	chr1:80656000-80657000	1	1	1
raw	pos	82775	chr1:82775000-82776000	1	1	0
raw	pos	84620	chr1:84620000-84621000	1	1	1
raw	pos	84621	chr1:84621000-84622000	1	1	1
raw	pos	84753	chr1:84753000-84754000	1	1	2
raw	pos	84772	chr1:84772000-84773000	1	1	1
raw	pos	84782	chr1:84782000-84783000	1	1	0
raw	pos	84936	chr1:84936000-84937000	1	1	2
raw	pos	84944	chr1:84944000-84945000	1	1	3
raw	pos	84945	chr1:84945000-84946000	1	1	1
raw	pos	85109	chr1:85109000-85110000	1	1	0
raw	pos	85282	chr1:85282000-85283000	1	1	1
raw	pos	85308	chr1:85308000-85309000	1	1	3
raw	pos	85581	chr1:85581000-85582000	1	1	0
raw	pos	85613	chr1:85613000-85614000	1	0	0
raw	pos	86474	chr1:86474000-86475000	1	1	0
raw	pos	87131	chr1:87131000-87132000	1	1	2
raw	pos	87132	chr1:87132000-87133000	1	1	1
raw	pos	87326	chr1:87326000-87327000	1	1	0
raw	pos	88061	chr1:88061000-88062000	1	1	0
raw	pos	88079	chr1:88079000-88080000	1	1	2
raw	pos	88180	chr1:88180000-88181000	1	1	1
raw	pos	89987	chr1:89987000-89988000	1	1	0
raw	pos	90721	chr1:90721000-90722000	1	1	0
raw	pos	91165	chr1:91165000-91166000	1	1	2
raw	pos	91166	chr1:91166000-91167000	1	1	0
raw	pos	92831	chr1:92831000-92832000	1	1	2
raw	pos	92832	chr1:92832000-92833000	1	1	2
raw	pos	92960	chr1:92960000-92961000	1	1	1
raw	pos	93304	chr1:93304000-93305000	1	1	1
raw	pos	94039	chr1:94039000-94040000	1	1	0
raw	pos	94045	chr1:94045000-94046000	1	1	1
raw	pos	94061	chr1:94061000-94062000	1	1	1
raw	pos	94240	chr1:94240000-94241000	1	0	0
raw	pos	94241	chr1:94241000-94242000	1	1	0
raw	pos	94481	chr1:94481000-94482000	1	0	0
raw	pos	94805	chr1:94805000-94806000	1	1	0
raw	pos	94806	chr1:94806000-94807000	1	1	0
raw	pos	94926	chr1:94926000-94927000	1	1	3
raw	pos	95041	chr1:95041000-95042000	1	1	0
raw	pos	95043	chr1:95043000-95044000	1	1	2
raw	pos	95116	chr1:95116000-95117000	1	1	3
raw	pos	95117	chr1:95117000-95118000	1	1	2
raw	pos	95233	chr1:95233000-95234000	1	1	1
raw	pos	95234	chr1:95234000-95235000	1	1	4
raw	pos	96966	chr1:96966000-96967000	1	1	0
raw	pos	98051	chr1:98051000-98052000	1	1	0
raw	pos	99707	chr1:99707000-99708000	1	1	0
raw	pos	100459	chr1:100459000-100460000	1	1	2
raw	pos	101238	chr1:101238000-101239000	1	1	3
raw	pos	101239	chr1:101239000-101240000	1	1	0
raw	pos	101288	chr1:101288000-101289000	1	1	1
raw	pos	101474	chr1:101474000-101475000	1	1	0
raw	pos	101506	chr1:101506000-101507000	1	0	0
raw	pos	101567	chr1:101567000-101568000	1	1	0
raw	pos	104780	chr1:104780000-104781000	1	1	0
raw	pos	105137	chr1:105137000-105138000	1	1	0
raw	pos	107430	chr1:107430000-107431000	1	1	0
raw	pos	108125	chr1:108125000-108126000	1	0	0
raw	pos	108561	chr1:108561000-108562000	1	1	1
raw	pos	108562	chr1:108562000-108563000	1	1	2
raw	pos	108746	chr1:108746000-108747000	1	1	7
raw	pos	108828	chr1:108828000-108829000	1	1	0
raw	pos	109089	chr1:109089000-109090000	1	1	2
raw	pos	109112	chr1:109112000-109113000	1	1	4
raw	pos	109113	chr1:109113000-109114000	1	1	0
raw	pos	109193	chr1:109193000-109194000	1	0	0
raw	pos	109239	chr1:109239000-109240000	1	1	2
raw	pos	109263	chr1:109263000-109264000	1	1	2
raw	pos	109264	chr1:109264000-109265000	1	1	1
raw	pos	109277	chr1:109277000-109278000	1	1	2
raw	pos	109490	chr1:109490000-109491000	1	1	0
raw	pos	109493	chr1:109493000-109494000	1	1	1
raw	pos	109494	chr1:109494000-109495000	1	1	6
raw	pos	109532	chr1:109532000-109533000	1	1	4
raw	pos	109533	chr1:109533000-109534000	1	0	0
raw	pos	109546	chr1:109546000-109547000	1	1	1
raw	pos	109640	chr1:109640000-109641000	1	1	3
raw	pos	109643	chr1:109643000-109644000	1	1	1
raw	pos	109773	chr1:109773000-109774000	1	1	3
raw	pos	109774	chr1:109774000-109775000	1	1	1
raw	pos	109776	chr1:109776000-109777000	1	1	0
raw	pos	109777	chr1:109777000-109778000	1	1	0
raw	pos	110029	chr1:110029000-110030000	1	1	3
raw	pos	110053	chr1:110053000-110054000	1	1	0
raw	pos	110054	chr1:110054000-110055000	1	1	2
raw	pos	110060	chr1:110060000-110061000	1	1	1
raw	pos	110106	chr1:110106000-110107000	1	1	2
raw	pos	110116	chr1:110116000-110117000	1	1	0
raw	pos	110197	chr1:110197000-110198000	1	1	4
raw	pos	110203	chr1:110203000-110204000	1	1	1
raw	pos	110207	chr1:110207000-110208000	1	1	1
raw	pos	110208	chr1:110208000-110209000	1	0	0
raw	pos	110312	chr1:110312000-110313000	1	1	0
raw	pos	110412	chr1:110412000-110413000	1	1	2
raw	pos	110460	chr1:110460000-110461000	1	1	2
raw	pos	110496	chr1:110496000-110497000	1	1	0
raw	pos	110524	chr1:110524000-110525000	1	1	1
raw	pos	110548	chr1:110548000-110549000	1	1	0
raw	pos	110555	chr1:110555000-110556000	1	1	1
raw	pos	110630	chr1:110630000-110631000	1	1	2
raw	pos	110631	chr1:110631000-110632000	1	0	0
raw	pos	110766	chr1:110766000-110767000	1	1	0
raw	pos	110780	chr1:110780000-110781000	1	1	1
raw	pos	110781	chr1:110781000-110782000	1	0	0
raw	pos	110783	chr1:110783000-110784000	1	1	1
raw	pos	110829	chr1:110829000-110830000	1	1	0
raw	pos	110830	chr1:110830000-110831000	1	1	0
raw	pos	111222	chr1:111222000-111223000	1	1	2
raw	pos	111223	chr1:111223000-111224000	1	1	2
raw	pos	111481	chr1:111481000-111482000	1	1	0
raw	pos	111508	chr1:111508000-111509000	1	1	3
raw	pos	111747	chr1:111747000-111748000	1	0	0
raw	pos	111755	chr1:111755000-111756000	1	1	4
raw	pos	112337	chr1:112337000-112338000	1	0	0
raw	pos	112369	chr1:112369000-112370000	1	1	1
raw	pos	112370	chr1:112370000-112371000	1	1	0
raw	pos	112390	chr1:112390000-112391000	1	1	1
raw	pos	112391	chr1:112391000-112392000	1	1	3
raw	pos	112707	chr1:112707000-112708000	1	1	5
raw	pos	112716	chr1:112716000-112717000	1	1	2
raw	pos	112718	chr1:112718000-112719000	1	1	2
raw	pos	112719	chr1:112719000-112720000	1	1	2
raw	pos	112804	chr1:112804000-112805000	1	1	2
raw	pos	112880	chr1:112880000-112881000	1	1	2
raw	pos	112881	chr1:112881000-112882000	1	1	1
raw	pos	113072	chr1:113072000-113073000	1	1	4
raw	pos	113073	chr1:113073000-113074000	1	1	4
raw	pos	113140	chr1:113140000-113141000	1	1	1
raw	pos	113219	chr1:113219000-113220000	1	1	0
raw	pos	114282	chr1:114282000-114283000	1	1	2
raw	pos	114283	chr1:114283000-114284000	1	0	0
raw	pos	114346	chr1:114346000-114347000	1	1	4
raw	pos	115052	chr1:115052000-115053000	1	0	0
raw	pos	115112	chr1:115112000-115113000	1	1	0
raw	pos	115113	chr1:115113000-115114000	1	1	0
raw	pos	115275	chr1:115275000-115276000	1	1	1
raw	pos	115469	chr1:115469000-115470000	1	1	1
raw	pos	115470	chr1:115470000-115471000	1	1	1
raw	pos	115507	chr1:115507000-115508000	1	1	1
raw	pos	115807	chr1:115807000-115808000	1	1	1
raw	pos	115808	chr1:115808000-115809000	1	1	1
raw	pos	116020	chr1:116020000-116021000	1	1	1
raw	pos	116021	chr1:116021000-116022000	1	1	1
raw	pos	116139	chr1:116139000-116140000	1	0	0
raw	pos	116152	chr1:116152000-116153000	1	1	1
raw	pos	116485	chr1:116485000-116486000	1	1	1
raw	pos	116499	chr1:116499000-116500000	1	0	0
raw	pos	116574	chr1:116574000-116575000	1	1	2
raw	pos	116817	chr1:116817000-116818000	1	1	1
raw	pos	117067	chr1:117067000-117068000	1	1	0
raw	pos	117068	chr1:117068000-117069000	1	1	0
raw	pos	117535	chr1:117535000-117536000	1	1	2
raw	pos	117710	chr1:117710000-117711000	1	1	0
raw	pos	117711	chr1:117711000-117712000	1	1	1
raw	pos	117758	chr1:117758000-117759000	1	1	1
raw	pos	117759	chr1:117759000-117760000	1	1	2
raw	pos	117895	chr1:117895000-117896000	1	1	0
raw	pos	119275	chr1:119275000-119276000	1	1	1
raw	pos	119549	chr1:119549000-119550000	1	1	2
raw	pos	119611	chr1:119611000-119612000	1	1	3
raw	pos	119613	chr1:119613000-119614000	1	1	2
raw	pos	119614	chr1:119614000-119615000	1	1	0
raw	pos	119744	chr1:119744000-119745000	1	1	1
raw	pos	119809	chr1:119809000-119810000	1	1	3
raw	pos	119948	chr1:119948000-119949000	1	1	1
raw	pos	121097	chr1:121097000-121098000	1	1	1
raw	pos	143698	chr1:143698000-143699000	1	1	2
raw	pos	145721	chr1:145721000-145722000	1	1	3
raw	pos	145845	chr1:145845000-145846000	1	1	5
raw	pos	145927	chr1:145927000-145928000	1	1	2
raw	pos	147172	chr1:147172000-147173000	1	1	8
raw	pos	147242	chr1:147242000-147243000	1	1	2
raw	pos	147243	chr1:147243000-147244000	1	1	1
raw	pos	147495	chr1:147495000-147496000	1	1	0
raw	pos	147627	chr1:147627000-147628000	1	1	0
raw	pos	147640	chr1:147640000-147641000	1	1	3
raw	pos	147641	chr1:147641000-147642000	1	1	0
raw	pos	147642	chr1:147642000-147643000	1	1	2
raw	pos	147700	chr1:147700000-147701000	1	1	0
raw	pos	147892	chr1:147892000-147893000	1	1	1
raw	pos	147893	chr1:147893000-147894000	1	1	1
raw	pos	148254	chr1:148254000-148255000	1	1	0
raw	pos	148255	chr1:148255000-148256000	1	1	1
raw	pos	148371	chr1:148371000-148372000	1	1	1
raw	pos	149888	chr1:149888000-149889000	1	1	3
raw	pos	150169	chr1:150169000-150170000	1	0	0
raw	pos	150464	chr1:150464000-150465000	1	1	1
raw	pos	150532	chr1:150532000-150533000	1	1	0
raw	pos	150560	chr1:150560000-150561000	1	1	3
raw	pos	150561	chr1:150561000-150562000	1	1	6
raw	pos	150813	chr1:150813000-150814000	1	1	4
raw	pos	150979	chr1:150979000-150980000	1	1	5
raw	pos	151070	chr1:151070000-151071000	1	1	4
raw	pos	151071	chr1:151071000-151072000	1	1	5
raw	pos	151251	chr1:151251000-151252000	1	1	5
raw	pos	151252	chr1:151252000-151253000	1	1	2
raw	pos	151300	chr1:151300000-151301000	1	1	1
raw	pos	151301	chr1:151301000-151302000	1	1	0
raw	pos	151534	chr1:151534000-151535000	1	0	0
raw	pos	151535	chr1:151535000-151536000	1	1	2
raw	pos	151594	chr1:151594000-151595000	1	1	2
raw	pos	152001	chr1:152001000-152002000	1	0	0
raw	pos	152013	chr1:152013000-152014000	1	1	0
raw	pos	152034	chr1:152034000-152035000	1	1	0
raw	pos	152188	chr1:152188000-152189000	1	1	0
raw	pos	152440	chr1:152440000-152441000	1	1	0
raw	pos	152441	chr1:152441000-152442000	1	0	0
raw	pos	152458	chr1:152458000-152459000	1	1	0
raw	pos	152460	chr1:152460000-152461000	1	1	1
raw	pos	152495	chr1:152495000-152496000	1	1	0
raw	pos	152497	chr1:152497000-152498000	1	1	0
raw	pos	152533	chr1:152533000-152534000	1	1	1
raw	pos	152869	chr1:152869000-152870000	1	1	0
raw	pos	152870	chr1:152870000-152871000	1	0	0
raw	pos	153277	chr1:153277000-153278000	1	1	1
raw	pos	153278	chr1:153278000-153279000	1	0	0
raw	pos	153352	chr1:153352000-153353000	1	1	1
raw	pos	153509	chr1:153509000-153510000	1	1	5
raw	pos	153510	chr1:153510000-153511000	1	1	1
raw	pos	153677	chr1:153677000-153678000	1	1	0
raw	pos	153678	chr1:153678000-153679000	1	1	4
raw	pos	153749	chr1:153749000-153750000	1	0	0
raw	pos	153797	chr1:153797000-153798000	1	1	0
raw	pos	153946	chr1:153946000-153947000	1	1	6
raw	pos	154326	chr1:154326000-154327000	1	1	2
raw	pos	154442	chr1:154442000-154443000	1	1	1
raw	pos	154534	chr1:154534000-154535000	1	1	0
raw	pos	154546	chr1:154546000-154547000	1	1	2
raw	pos	154559	chr1:154559000-154560000	1	1	1
raw	pos	154760	chr1:154760000-154761000	1	1	0
raw	pos	154819	chr1:154819000-154820000	1	1	3
raw	pos	154863	chr1:154863000-154864000	1	1	1
raw	pos	154878	chr1:154878000-154879000	1	1	5
raw	pos	154943	chr1:154943000-154944000	1	1	1
raw	pos	154944	chr1:154944000-154945000	1	1	1
raw	pos	154999	chr1:154999000-155000000	1	1	8
raw	pos	155017	chr1:155017000-155018000	1	1	7
raw	pos	155050	chr1:155050000-155051000	1	1	4
raw	pos	155061	chr1:155061000-155062000	1	1	4
raw	pos	155062	chr1:155062000-155063000	1	1	2
raw	pos	155084	chr1:155084000-155085000	1	1	4
raw	pos	155085	chr1:155085000-155086000	1	1	9
raw	pos	155086	chr1:155086000-155087000	1	1	5
raw	pos	155091	chr1:155091000-155092000	1	1	6
raw	pos	155167	chr1:155167000-155168000	1	1	2
raw	pos	155168	chr1:155168000-155169000	1	1	2
raw	pos	155176	chr1:155176000-155177000	1	0	0
raw	pos	155193	chr1:155193000-155194000	1	1	8
raw	pos	155206	chr1:155206000-155207000	1	1	1
raw	pos	155207	chr1:155207000-155208000	1	1	1
raw	pos	155250	chr1:155250000-155251000	1	1	0
raw	pos	155251	chr1:155251000-155252000	1	0	0
raw	pos	155729	chr1:155729000-155730000	1	1	1
raw	pos	155938	chr1:155938000-155939000	1	1	1
raw	pos	155989	chr1:155989000-155990000	1	1	2
raw	pos	156066	chr1:156066000-156067000	1	1	2
raw	pos	156096	chr1:156096000-156097000	1	1	1
raw	pos	156097	chr1:156097000-156098000	1	1	3
raw	pos	156126	chr1:156126000-156127000	1	1	2
raw	pos	156130	chr1:156130000-156131000	1	1	5
raw	pos	156141	chr1:156141000-156142000	1	1	3
raw	pos	156225	chr1:156225000-156226000	1	1	3
raw	pos	156356	chr1:156356000-156357000	1	1	1
raw	pos	156357	chr1:156357000-156358000	1	0	0
raw	pos	156382	chr1:156382000-156383000	1	1	2
raw	pos	156383	chr1:156383000-156384000	1	1	3
raw	pos	156385	chr1:156385000-156386000	1	1	1
raw	pos	156456	chr1:156456000-156457000	1	1	9
raw	pos	156480	chr1:156480000-156481000	1	0	0
raw	pos	156481	chr1:156481000-156482000	1	1	0
raw	pos	156584	chr1:156584000-156585000	1	1	2
raw	pos	156608	chr1:156608000-156609000	1	1	1
raw	pos	156619	chr1:156619000-156620000	1	1	2
raw	pos	156657	chr1:156657000-156658000	1	1	2
raw	pos	156660	chr1:156660000-156661000	1	1	7
raw	pos	156689	chr1:156689000-156690000	1	1	5
raw	pos	156797	chr1:156797000-156798000	1	1	0
raw	pos	156860	chr1:156860000-156861000	1	1	2
raw	pos	156890	chr1:156890000-156891000	1	1	1
raw	pos	156892	chr1:156892000-156893000	1	1	3
raw	pos	156910	chr1:156910000-156911000	1	1	1
raw	pos	156920	chr1:156920000-156921000	1	1	3
raw	pos	157074	chr1:157074000-157075000	1	1	1
raw	pos	157090	chr1:157090000-157091000	1	1	3
raw	pos	157163	chr1:157163000-157164000	1	1	3
raw	pos	157489	chr1:157489000-157490000	1	0	0
raw	pos	157490	chr1:157490000-157491000	1	0	0
raw	pos	157505	chr1:157505000-157506000	1	1	1
raw	pos	158087	chr1:158087000-158088000	1	1	1
raw	pos	158095	chr1:158095000-158096000	1	1	2
raw	pos	158096	chr1:158096000-158097000	1	0	0
raw	pos	158121	chr1:158121000-158122000	1	1	1
raw	pos	158122	chr1:158122000-158123000	1	1	1
raw	pos	158125	chr1:158125000-158126000	1	1	1
raw	pos	158998	chr1:158998000-158999000	1	1	1
raw	pos	159161	chr1:159161000-159162000	1	1	1
raw	pos	159197	chr1:159197000-159198000	1	0	0
raw	pos	159198	chr1:159198000-159199000	1	1	0
raw	pos	159211	chr1:159211000-159212000	1	1	2
raw	pos	159214	chr1:159214000-159215000	1	1	0
raw	pos	159798	chr1:159798000-159799000	1	0	0
raw	pos	159799	chr1:159799000-159800000	1	0	0
raw	pos	159891	chr1:159891000-159892000	1	1	0
raw	pos	159936	chr1:159936000-159937000	1	1	3
raw	pos	160006	chr1:160006000-160007000	1	1	0
raw	pos	160078	chr1:160078000-160079000	1	1	6
raw	pos	160085	chr1:160085000-160086000	1	1	3
raw	pos	160193	chr1:160193000-160194000	1	1	5
raw	pos	160219	chr1:160219000-160220000	1	1	1
raw	pos	160354	chr1:160354000-160355000	1	0	0
raw	pos	160376	chr1:160376000-160377000	1	1	3
raw	pos	160675	chr1:160675000-160676000	1	1	1
raw	pos	160681	chr1:160681000-160682000	1	1	1
raw	pos	160780	chr1:160780000-160781000	1	0	0
raw	pos	160830	chr1:160830000-160831000	1	1	4
raw	pos	160884	chr1:160884000-160885000	1	1	0
raw	pos	160954	chr1:160954000-160955000	1	1	1
raw	pos	160990	chr1:160990000-160991000	1	1	5
raw	pos	161041	chr1:161041000-161042000	1	1	1
raw	pos	161192	chr1:161192000-161193000	1	1	2
raw	pos	161209	chr1:161209000-161210000	1	1	1
raw	pos	161210	chr1:161210000-161211000	1	1	1
raw	pos	161227	chr1:161227000-161228000	1	1	3
raw	pos	161763	chr1:161763000-161764000	1	1	1
raw	pos	162056	chr1:162056000-162057000	1	1	2
raw	pos	162357	chr1:162357000-162358000	1	0	0
raw	pos	162392	chr1:162392000-162393000	1	1	1
raw	pos	162613	chr1:162613000-162614000	1	1	2
raw	pos	162614	chr1:162614000-162615000	1	1	0
raw	pos	162847	chr1:162847000-162848000	1	1	1
raw	pos	162848	chr1:162848000-162849000	1	1	0
raw	pos	162878	chr1:162878000-162879000	1	0	0
raw	pos	163071	chr1:163071000-163072000	1	1	0
raw	pos	163072	chr1:163072000-163073000	1	0	0
raw	pos	164440	chr1:164440000-164441000	1	0	0
raw	pos	164673	chr1:164673000-164674000	1	1	0
raw	pos	164787	chr1:164787000-164788000	1	1	1
raw	pos	165075	chr1:165075000-165076000	1	1	0
raw	pos	165076	chr1:165076000-165077000	1	1	1
raw	pos	165143	chr1:165143000-165144000	1	0	0
raw	pos	165258	chr1:165258000-165259000	1	0	0
raw	pos	165367	chr1:165367000-165368000	1	1	1
raw	pos	165369	chr1:165369000-165370000	1	1	1
raw	pos	165592	chr1:165592000-165593000	1	1	1
raw	pos	165593	chr1:165593000-165594000	1	1	1
raw	pos	165914	chr1:165914000-165915000	1	1	0
raw	pos	165924	chr1:165924000-165925000	1	1	1
raw	pos	165925	chr1:165925000-165926000	1	0	0
raw	pos	165928	chr1:165928000-165929000	1	1	1
raw	pos	166910	chr1:166910000-166911000	1	1	0
raw	pos	167052	chr1:167052000-167053000	1	0	0
raw	pos	167059	chr1:167059000-167060000	1	1	3
raw	pos	167066	chr1:167066000-167067000	1	0	0
raw	pos	167267	chr1:167267000-167268000	1	1	0
raw	pos	167268	chr1:167268000-167269000	1	1	0
raw	pos	167533	chr1:167533000-167534000	1	1	0
raw	pos	167534	chr1:167534000-167535000	1	1	1
raw	pos	167555	chr1:167555000-167556000	1	1	0
raw	pos	167556	chr1:167556000-167557000	1	1	2
raw	pos	167803	chr1:167803000-167804000	1	1	2
raw	pos	168145	chr1:168145000-168146000	1	1	0
raw	pos	168146	chr1:168146000-168147000	1	1	3
raw	pos	169712	chr1:169712000-169713000	1	1	2
raw	pos	171226	chr1:171226000-171227000	1	1	0
raw	pos	171227	chr1:171227000-171228000	1	1	0
raw	pos	171245	chr1:171245000-171246000	1	1	0
raw	pos	171251	chr1:171251000-171252000	1	1	1
raw	pos	171252	chr1:171252000-171253000	1	1	1
raw	pos	171801	chr1:171801000-171802000	1	0	0
raw	pos	172443	chr1:172443000-172444000	1	1	1
raw	pos	172444	chr1:172444000-172445000	1	1	1
raw	pos	172449	chr1:172449000-172450000	1	0	0
raw	pos	172450	chr1:172450000-172451000	1	0	0
raw	pos	172728	chr1:172728000-172729000	1	1	1
raw	pos	173255	chr1:173255000-173256000	1	1	0
raw	pos	173431	chr1:173431000-173432000	1	1	0
raw	pos	174114	chr1:174114000-174115000	1	1	0
raw	pos	174115	chr1:174115000-174116000	1	1	0
raw	pos	175029	chr1:175029000-175030000	1	1	2
raw	pos	175030	chr1:175030000-175031000	1	0	0
raw	pos	175125	chr1:175125000-175126000	1	1	0
raw	pos	175146	chr1:175146000-175147000	1	1	0
raw	pos	175154	chr1:175154000-175155000	1	0	0
raw	pos	175155	chr1:175155000-175156000	1	1	2
raw	pos	175338	chr1:175338000-175339000	1	1	0
raw	pos	175434	chr1:175434000-175435000	1	0	0
raw	pos	175757	chr1:175757000-175758000	1	1	1
raw	pos	175888	chr1:175888000-175889000	1	1	3
raw	pos	176897	chr1:176897000-176898000	1	1	0
raw	pos	176898	chr1:176898000-176899000	1	1	2
raw	pos	176949	chr1:176949000-176950000	1	1	1
raw	pos	177181	chr1:177181000-177182000	1	1	3
raw	pos	177182	chr1:177182000-177183000	1	0	0
raw	pos	177945	chr1:177945000-177946000	1	0	0
raw	pos	177946	chr1:177946000-177947000	1	0	0
raw	pos	177948	chr1:177948000-177949000	1	1	0
raw	pos	178189	chr1:178189000-178190000	1	1	0
raw	pos	178190	chr1:178190000-178191000	1	1	2
raw	pos	178501	chr1:178501000-178502000	1	1	1
